name,place_id,lat,lon,rating,price_level,types,formatted_address,business_status,website,international_phone_number,reviews_count
Chopper point,ChIJj0V1CgD_4joRruxit2w9BW0,7.0171509,80.0842224,3.0,2,"restaurant, food, point_of_interest, establishment","128/A ruhunupura mawatha, battaramulla, Sri Lanka",OPERATIONAL,N/A,N/A,0
Kochchi Taste Food Hut,ChIJAQOLPAD_4joRkw6OmBF5goY,7.0171509,80.0842224,3.0,2,"restaurant, food, point_of_interest, establishment","Wasantha mawatha, Hakurukumbura, Mirigama, 238M+VM9, Radawana, Sri Lanka",OPERATIONAL,N/A,N/A,0
The Red Indian Cafe,ChIJxzctA5794joRBfJnGAPveRo,7.013679799999999,80.0956095,4.0,2,"restaurant, food, point_of_interest, establishment","264/ Radawana Road, Maha Viduhala Idiripita, 11730, Sri Lanka",OPERATIONAL,N/A,+94 76 901 3191,4
Lavendra Craters,ChIJZ5wwvXf_4joRl1iOepYdhoQ,7.012351900000001,80.0975088,3.0,2,"restaurant, food, point_of_interest, establishment","236X+W2, Radawana, Sri Lanka",OPERATIONAL,N/A,N/A,0
Nissanka wijerathna,ChIJSRvLdmkB4zoR3K-TuHK_Kmo,7.0120749,80.1028367,3.0,2,"restaurant, food, point_of_interest, establishment","Mandawala - Anuragoda - Pepiliyawala Rd, Sri Lanka",OPERATIONAL,N/A,+94 77 781 0500,0
රොටී කඩේ,ChIJ2R0ZRQD_4joR708xy7JvlPk,7.0184285,80.0945734,4.0,2,"restaurant, food, point_of_interest, establishment","239V+9R, Radawana, Sri Lanka",OPERATIONAL,N/A,N/A,2
Golden Reech Restaurant,ChIJkT2UFPr_4joRJmALBLcmvYo,7.0236274,80.0759195,4.8,2,"restaurant, food, point_of_interest, establishment","No: 143/10, Wilimbula Henegama, 11715, Sri Lanka",OPERATIONAL,N/A,+94 76 817 3508,9
Family Restaurant,ChIJXV_7V57_4joRZGXJbkVEbAw,7.023658999999999,80.0759226,1.0,2,"restaurant, food, point_of_interest, establishment","B472, Sri Lanka",OPERATIONAL,N/A,+94 332 253 335,1
The Open Kitchen,ChIJZ2MQ4m3_4joRBW1KHSWte2o,7.0236534,80.0725266,5.0,2,"restaurant, food, point_of_interest, establishment","23FF+F26, Sri Lanka",CLOSED_TEMPORARILY,N/A,+94 76 686 2572,3
Ishara hotel,ChIJO_p7MML_4joRk7BPBeU5n-c,7.021954,80.0972066,5.0,2,"restaurant, food, point_of_interest, establishment","114 Mahahena - Pepiliyawala Rd, Sri Lanka",OPERATIONAL,N/A,+94 71 904 5831,2
Amore food cafe,ChIJjcmNmtH_4joRodo7GsyS2vM,7.026669,80.0801822,3.0,2,"restaurant, food, point_of_interest, establishment","B472, Sri Lanka",OPERATIONAL,N/A,N/A,2
W.A YULANGA SAMPATH,ChIJm_zrwYb_4joRk1ahGE8PJAY,7.0267979,80.07989859999999,3.0,2,"restaurant, food, point_of_interest, establishment","Weliweriya - Kirindiwela Rd, Sri Lanka",OPERATIONAL,N/A,N/A,0
Vara - ඉරහඳයාව,ChIJWfdtLwD_4joRFgrRbDmtjsI,7.018551,80.05435,3.0,2,"restaurant, food, point_of_interest, establishment","2393+CP, Imbula, Sri Lanka",OPERATIONAL,N/A,N/A,0
Pinthaliya Bakery,ChIJG1MpabL_4joRzMMA-r2FX7o,7.026520199999999,80.06573949999999,3.9,2,"restaurant, food, point_of_interest, establishment","23G8+J75, Neelamahara, Sri Lanka",OPERATIONAL,N/A,+94 77 716 5720,89
T&T Food Court,ChIJLfEPpsz_4joRqRulWHEDqNE,7.0296565,80.08173819999999,3.8,2,"restaurant, food, point_of_interest, establishment","Weliweriya - Kirindiwela Rd, Sri Lanka",OPERATIONAL,N/A,+94 77 719 0773,5
Buthpitiya Food Center,ChIJKTzfZCar4zoRHDRv-4xSbm4,6.974529299999999,80.117161,3.0,2,"restaurant, food, point_of_interest, establishment","X4F8+RV7, Pugoda, Sri Lanka",OPERATIONAL,N/A,N/A,0
Pelpatha - පැල්පත රස බොජුන් හල,ChIJORUxcIir4zoRWV1vCfmY6Ho,6.9747738,80.1177881,4.0,2,"restaurant, food, point_of_interest, establishment","X4F9+R2X, Hanwella - Kirindiwela - Urapola Rd, Pugoda, Sri Lanka",OPERATIONAL,N/A,+94 76 030 0830,2
Ishan Resturent,ChIJo6GPleSr4zoRrFoOX-NNgOA,6.975091,80.11800199999999,3.0,2,"restaurant, food, point_of_interest, establishment","16/A Pelpita, Pugoda 10660, Sri Lanka",OPERATIONAL,N/A,N/A,0
Dinuka,ChIJ1-VPw3Cr4zoR9C4aHgtdcxg,6.975067699999999,80.1180105,3.0,2,"restaurant, food, point_of_interest, establishment","X4G9+26C, Pugoda, Sri Lanka",OPERATIONAL,N/A,N/A,0
Renuka Hotel,ChIJ_TitLwCr4zoRjz9fkEDNkKE,6.9750573,80.1180177,3.0,2,"restaurant, food, point_of_interest, establishment","48 1 Gampalagedara, Pugoda, Sri Lanka",OPERATIONAL,N/A,N/A,0
Yethum Hotel,ChIJrWo-GACr4zoRtRmOnvk8fp0,6.9750573,80.1180177,3.0,2,"restaurant, food, point_of_interest, establishment","X4G9+26C, Pugoda, Sri Lanka",OPERATIONAL,N/A,N/A,0
udayashantha video team,ChIJs8r9Qm6r4zoRlX-vR5bn2Ns,6.9750337,80.1180967,5.0,2,"restaurant, food, point_of_interest, establishment","98;j4;2 bangalawaththa, Pugoda 10660, Sri Lanka",OPERATIONAL,N/A,+94 77 217 4707,1
Junction Hotel (සාන්ත කඩේ),ChIJazUWKGKr4zoRFdrsbjqzWU4,6.975113899999999,80.1181713,4.5,2,"restaurant, food, point_of_interest, establishment","X4G9+468, Pugoda-Mandawala Rd, Pugoda, Sri Lanka",OPERATIONAL,N/A,+94 77 992 2301,4
Menuka palarhuru,ChIJ0Q87Dc__4joRyFe9P2u-FBQ,7.0316005,80.08740879999999,3.0,2,"restaurant, food, point_of_interest, establishment","Weliweriya - Kirindiwela Rd, Sri Lanka",OPERATIONAL,N/A,N/A,0
New Dubai Hotel-Radawana,ChIJpzFkl97_4joRGBFUmkzOxPo,7.031774,80.087171,4.0,2,"restaurant, food, point_of_interest, establishment","23JP+PV3, Weliweriya - Gampaha Rd, Radawana 11725, Sri Lanka",OPERATIONAL,N/A,N/A,2
Home Food,ChIJq7-2XY__4joRWjDliPwMBtk,7.020895899999999,80.0501501,5.0,2,"restaurant, food, point_of_interest, establishment","W.P, Central Collage Road, 136, 11715, Sri Lanka",OPERATIONAL,https://www.facebook.com/HomeFood.henegama?mibextid=LQQJ4d,+94 76 900 3082,2
Maleesha Hotel & Catering Services,ChIJX1fV2pKr4zoRaWX7DjHCBao,6.978142999999999,80.1225625,4.5,2,"restaurant, food, point_of_interest, establishment","NO 69 / B THARALA, Pugoda, Sri Lanka",OPERATIONAL,N/A,N/A,2
Thady's Bun,ChIJQ3ySWukD4zoRoJw0cpOJnpc,6.9821388,80.1235713,5.0,2,"restaurant, food, point_of_interest, establishment","25/W Hanwella - Kirindiwela - Urapola Rd, Pugoda 10660, Sri Lanka",CLOSED_TEMPORARILY,https://www.facebook.com/profile.php?id=61552655574962,+94 77 132 6231,6
NFC Family Restaurant,ChIJr498Hpmq4zoREpJDLfNjN-Q,6.981780499999999,80.12356559999999,3.9,2,"restaurant, food, point_of_interest, establishment","25/w/5, Hanwella Jct Rd, Pugoda, Sri Lanka",OPERATIONAL,N/A,+94 112 404 630,260
Medush Food,ChIJazo2EACr4zoR9vAO6O3wQoU,6.978457799999999,80.12281019999999,3.0,2,"restaurant, food, point_of_interest, establishment","X4HF+94X, Hanwella - Kirindiwela - Urapola Rd, Gampaha, Sri Lanka",OPERATIONAL,N/A,N/A,0
Samanala Resturant,ChIJzReSNJiq4zoRiFtNK0VjpuM,6.9793135,80.1231026,2.7,2,"restaurant, food, point_of_interest, establishment","X4HF+P6H, Hanwella - Kirindiwela - Urapola Rd, Pugoda, Sri Lanka",OPERATIONAL,N/A,+94 112 404 621,3
දොළොස්මහේ,ChIJXStPDgD_4joRxTLf2xFK-yI,7.0319495,80.09399780000001,3.0,2,"restaurant, food, point_of_interest, establishment","Radawana, 23JV+QHH, rd, nelligahamula, Sri Lanka",OPERATIONAL,N/A,N/A,0
Ape Kade,ChIJbT6ZIAD_4joRieUbahWMOKI,7.0319495,80.09399780000001,3.0,2,"restaurant, food, point_of_interest, establishment","23JV+QHH Mandawela, Rd, Radawana, Sri Lanka",OPERATIONAL,N/A,N/A,0
The marshmallows family restaurant,ChIJr8MMMAD_4joR-tPJtFYjkJo,7.0319495,80.09399780000001,3.0,2,"restaurant, food, point_of_interest, establishment","101 / 4 Yakkala - Radawana Rd, Radawana, Sri Lanka",OPERATIONAL,N/A,N/A,0
The Club Restaurant,ChIJRQ6AX-724joRd3-MuzOusUo,7.0389274,79.8593455,4.1,2,"restaurant, food, point_of_interest, establishment","2VQ5+HPH, Uswetakeiyawa, Sri Lanka",OPERATIONAL,N/A,+94 112 941 214,321
Emerald Banquet Hall,ChIJ6cFX_vD24joRsyCSOZW6XRU,7.033342200000001,79.8606294,4.4,2,"lodging, restaurant, food, point_of_interest, establishment","100E, Bopitiya Road, Uswetakeiyawa, Wattala 11328, Sri Lanka",OPERATIONAL,http://www.emeraldbanquethall.com/contact-us.php,+94 112 943 701,5
A & G Family Foods,ChIJoXrxa3j34joRTmzrC-8EESs,7.038464599999999,79.8602828,5.0,2,"restaurant, food, point_of_interest, establishment","189/1 புத்தளம்-கொழும்பு வீதி, Uswetakeiyawa, Sri Lanka",OPERATIONAL,N/A,+94 76 445 7458,10
Amigos uswatakeiyyawa,ChIJOYLFaWH34joR9zTjgdet9C0,7.039263099999999,79.8601691,3.0,2,"restaurant, food, point_of_interest, establishment","2VQ6+M3F, Uswetakeiyawa, Sri Lanka",OPERATIONAL,N/A,+94 72 604 0790,0
#Tag,ChIJ5cgj1zP34joRKHn2BrGxkTI,7.028489800000001,79.86218989999999,3.0,2,"restaurant, food, point_of_interest, establishment","324/G/7/13,41LANE, Bopitiya Rd, Kandana 11320, Sri Lanka",OPERATIONAL,N/A,+94 71 662 5397,0
Reach On Beach,ChIJKU9_XPH34joRmC4kzA12Bck,7.041195200000001,79.8599333,4.2,2,"lodging, bar, restaurant, food, point_of_interest, establishment","202 C, Uswetakeiyawa 11328, Sri Lanka",OPERATIONAL,N/A,+94 77 727 7902,9
Fresh picks Ceylon restaurant,ChIJIS9kAmv34joRkSTv1qjJQZw,7.041941,79.8597343,3.0,2,"restaurant, food, point_of_interest, establishment","Sadasarana mawatha, Wattala 68803, Sri Lanka",CLOSED_TEMPORARILY,N/A,+94 77 867 7684,0
Sanjay Beach Restaurant & Pub,ChIJkfkAb4734joRDglhadNackA,7.0202597,79.86325719999999,4.7,2,"restaurant, food, point_of_interest, establishment","2VC7+48, Uswetakeiyawa, Sri Lanka",OPERATIONAL,N/A,+94 77 375 4474,43
Crab Salsa Bar & Restaurant,ChIJt2_dkyf34joR52vlNUWHpB4,7.0198234,79.8632568,4.6,2,"restaurant, food, point_of_interest, establishment","No 61 Lunawa Moya Road, Uswetakeiyawa 11328, Sri Lanka",OPERATIONAL,N/A,+94 77 728 2974,24
Dark Sea Beach Club,ChIJg7pkeAD34joREoAkMozrGHA,7.049462,79.8566204,4.6,2,"restaurant, food, point_of_interest, establishment","Paranambalama, Sri Lanka",OPERATIONAL,https://darkseabeachclub.com/,+94 117 882 525,129
Hamilton Restaurant,ChIJsxVpeuj24joR131UExLTTkc,7.044793599999999,79.86279789999999,4.0,1,"restaurant, food, point_of_interest, establishment","2VV7+W47, Uswetakeiyawa, Sri Lanka",OPERATIONAL,N/A,+94 71 465 7098,27
Canal View Kitchen,ChIJWwC0bQD34joRo4ZIC7IYBj0,7.045113,79.8625873,5.0,2,"restaurant, food, point_of_interest, establishment","Pattiyawala, 264/F/4 Kadolgahakumbura, Uswetakeiyawa, Sri Lanka",OPERATIONAL,N/A,+94 77 185 1581,1
Sea Zone jeewaka Beach Hotel,ChIJbUlSNMH24joRjxUNkatgFDA,7.0517049,79.8567054,2.0,2,"restaurant, food, point_of_interest, establishment","330 Uswetakeiyawa - Epamulla - Pamunugama, Uswetakeiyawa, Sri Lanka",OPERATIONAL,N/A,+94 71 557 6925,1
See beach resort,ChIJoXY3OgD34joRtdr6UCWdAmI,7.0389366,79.86609010000001,4.0,2,"restaurant, food, point_of_interest, establishment","2VQ8+HCG, Uswetakeiyawa, Sri Lanka",OPERATIONAL,N/A,N/A,1
Rasa Rasa,ChIJVZhp0tH34joRM16zriRKZqk,7.014630299999999,79.86822939999999,5.0,2,"restaurant, food, point_of_interest, establishment","2V79+V75, Wattala, Sri Lanka",OPERATIONAL,N/A,+94 77 352 1801,1
Fire and Feast Restaurant,ChIJCfXTZgD34joRj56dLTJiu7I,7.0607538,79.8644657,3.0,2,"restaurant, food, point_of_interest, establishment","716 Church Road, Bopitiya 11350, Sri Lanka",OPERATIONAL,N/A,+94 77 453 9596,0
Anthony's Villa,ChIJi6ylnJ3x4joR6Eb1TOXW1p0,7.064089699999999,79.86385829999999,3.0,2,"restaurant, food, point_of_interest, establishment","668 Church Road, Bopitiya, Sri Lanka",OPERATIONAL,N/A,N/A,0
Mozambik V&A Lake Front,ChIJH7z-OUfx4joRJSgaULgJhAc,7.0698243,79.8543363,3.0,2,"restaurant, food, point_of_interest, establishment","475/E colombo road, 11370, Uswetakeiyawa - Epamulla - Pamunugama, Bopitiya 11370, Sri Lanka",OPERATIONAL,N/A,+94 76 900 9146,2
Ceylon Food,ChIJh-qIWKz34joRKJQTp4jeQR4,7.048167599999999,79.8788548,5.0,2,"restaurant, food, point_of_interest, establishment","324/g/7/13,41 lane, Bopitiya Rd, Kandana 11320, Sri Lanka",OPERATIONAL,N/A,+94 71 211 8604,2
The Mini Food Store,ChIJcTdfSc734joRWD_dQd1ymPs,7.0030201,79.87545589999999,5.0,2,"restaurant, food, point_of_interest, establishment","143/1 Balagala Road, Hendala Rd, Wattala 11104, Sri Lanka",OPERATIONAL,N/A,+94 112 936 550,9
Little Chef Restaurant & Bar,ChIJcUZ-QTTx4joRb_TwWw2XFfI,7.071620999999999,79.85609939999999,3.5,2,"restaurant, food, point_of_interest, establishment","3VC4+JCX, Bopitiya, Sri Lanka",CLOSED_TEMPORARILY,N/A,N/A,46
Misuki Plaza Hotel,ChIJs1iAFHP34joR2bhIt3bnKV8,7.033160499999999,79.8986228,3.5,2,"lodging, restaurant, food, point_of_interest, establishment","309 Puttalam - Colombo Rd, Welisara, Sri Lanka",OPERATIONAL,N/A,+94 112 238 407,130
Loop Restaurant and Cafe,ChIJfRXxWz_34joRPg2wqQ5yzpc,7.0519791,79.8965306,4.0,2,"restaurant, food, point_of_interest, establishment","85 Negombo Rd, Kandana 11320, Sri Lanka",OPERATIONAL,N/A,+94 112 248 888,1973
Kamilka Family Restaurant,ChIJR9YMIEL34joRHOtmoJ-JBBU,7.049234299999999,79.9024463,4.2,2,"restaurant, food, point_of_interest, establishment","2WX2+MXW, Ganemulla Road, Kandana, Sri Lanka",OPERATIONAL,https://www.kamilka.lk/,+94 112 243 340,515
Wasana Nature Restaurant Kandana,ChIJHW6m_Ez34joRmKMHmwjkqGk,7.0381323,79.88683809999999,4.3,2,"restaurant, food, point_of_interest, establishment","Morawattha Road, Kandana 11320, Sri Lanka",OPERATIONAL,N/A,N/A,9
Wasana Nature Resort Kandana,ChIJid3XQhD34joRSd03GdGBnkA,7.038016300000001,79.8882751,4.1,2,"lodging, restaurant, food, point_of_interest, establishment","3104 Morawattha Road, Kandana, Sri Lanka",OPERATIONAL,N/A,+94 77 390 1901,903
Sanjeev Gabriel,ChIJedyMiHz34joRqRx6f87BHu4,7.0385816,79.8881324,3.0,2,"restaurant, food, point_of_interest, establishment","3104 Morawattha Road, Kandana, Sri Lanka",CLOSED_TEMPORARILY,https://sanjeev.website/,N/A,0
Dine House,ChIJV4T6IKP34joRVResUUSaHSA,7.020075299999999,79.8891615,5.0,2,"restaurant, food, point_of_interest, establishment","421/1B KUDAGAHAPITIYA, Wattala 11300, Sri Lanka",OPERATIONAL,N/A,+94 75 780 3705,1
Bunslove,ChIJv7zZb1334joRuMAEl81jxzQ,7.035651,79.8954802,3.0,2,"restaurant, food, point_of_interest, establishment","No:258, 11320, Sri Lanka",OPERATIONAL,N/A,+94 71 571 9679,0
Charith Dias,ChIJHaHuKKD34joRIWmZvac8sNc,7.0243017,79.89664379999999,4.5,2,"restaurant, food, point_of_interest, establishment","2, 37 Lanka Matha Mawatha, Welisara, Sri Lanka",OPERATIONAL,N/A,N/A,4
Hungry Lion Foods (Pvt) Ltd.,ChIJpSv-52X34joRuzpZZA3TtHE,7.0303602,79.8976167,5.0,2,"restaurant, food, point_of_interest, establishment","400/B Negombo Road Welisara Ragama, Welisara 71722, Sri Lanka",OPERATIONAL,N/A,+94 76 083 6858,1
Mad Munch - Welisara,ChIJmc6991Bb4joR4xPpgOfBSm4,7.029121399999999,79.89760969999999,4.2,2,"restaurant, food, point_of_interest, establishment","438 Negombo Rd, Welisara 71722, Sri Lanka",OPERATIONAL,N/A,+94 77 144 6696,148
Levi:11 House of Clean Foods,ChIJxVcjJnX34joRAoG7NpBHxT4,7.028835399999999,79.8975931,3.3,2,"restaurant, food, point_of_interest, establishment","444 Puttalam - Colombo Rd, Kandana, Sri Lanka",OPERATIONAL,N/A,+94 77 395 0524,3
The Ship Family Restaurent,ChIJmV3XJGP34joRL-914knRryI,7.028505699999999,79.89762879999999,3.7,2,"restaurant, food, point_of_interest, establishment","450 Negombo Rd, Welisara, Sri Lanka",OPERATIONAL,N/A,+94 114 178 989,130
Ginger & Garlic Authentic cuzine,ChIJJSJNcS334joR3M3Mab3Fbpg,7.0309152,79.8976809,3.0,2,"restaurant, food, point_of_interest, establishment","368/1, Welisara 11010, Sri Lanka",OPERATIONAL,N/A,+94 76 791 0979,0
Vethuja Bathkade,ChIJx_a0mIT34joRAwK-XA7f154,7.018112599999999,79.89310160000001,5.0,2,"restaurant, food, point_of_interest, establishment","E02, පන්නිපිටිය, Sri Lanka",OPERATIONAL,N/A,+94 77 564 4632,1
P&S (Perera and Sons) - Welisara,ChIJDSh8m1b34joR7ma7cKlgo8w,7.0310118,79.8977565,4.1,2,"restaurant, food, point_of_interest, establishment","No.368/1A Negombo Road, Welisara, Ragama, Sri Lanka",OPERATIONAL,N/A,+94 114 937 454,27
ROS'D Morrawattha Rd.,ChIJpw55tED34joRFWRkv_rDC00,7.0383315,79.8957042,1.0,2,"restaurant, food, point_of_interest, establishment","Morawattha Road, Kandana, Sri Lanka",OPERATIONAL,N/A,N/A,1
Sheen Restaurant,ChIJF6IBO3X34joRyEnbBrblR6E,7.0281796,79.89775829999999,3.6,2,"restaurant, food, point_of_interest, establishment","454 Negombo - Colombo Main Rd, Welisara, Sri Lanka",OPERATIONAL,N/A,+94 112 235 426,43
Royal Beezz Bar & Restaurant,ChIJ9_urpnT34joRJ6T3S4BJyj0,7.0314168,79.8978836,4.0,2,"bar, restaurant, food, point_of_interest, establishment","362 Negombo - Colombo Main Rd, Welisara, Sri Lanka",OPERATIONAL,N/A,+94 112 234 559,59
Yumiez,ChIJ1zE2VWr34joRht164SUd8Xg,7.0306117,79.89802139999999,4.2,2,"restaurant, food, point_of_interest, establishment","363 A, Negambo Road Walisara, Ragama 11010, Sri Lanka",OPERATIONAL,N/A,+94 75 820 0847,5
Kyoto Tempura Japanese Restaurant,ChIJjU3jXpr34joRAYPkCU7yioA,7.0317134,79.89802949999999,4.8,2,"restaurant, food, point_of_interest, establishment","358/A Negombo Rd, Welisara 71722, Sri Lanka",OPERATIONAL,http://kyototempura.com/,+94 77 422 7607,12
JSC Foods,ChIJyf34u1b34joRqBVRRtkKrD4,7.045139799999999,79.8897412,3.0,2,"restaurant, food, point_of_interest, establishment","8A Veedi Mawatha, Uswatta Rd, Kandana 11320, Sri Lanka",OPERATIONAL,N/A,+94 112 233 787,0
Grand Ben Restaurant - Ke Kou Chinese,ChIJEy9thaD34joRQA8Cya68HiE,7.0327739,79.89793329999999,4.2,2,"restaurant, food, point_of_interest, establishment","2VMX+453, Welisara, Sri Lanka",OPERATIONAL,N/A,+94 77 777 6710,204
Hola 350 Restaurant,ChIJ6SAjw2334joR7FE0njtc2g8,7.0320741,79.89804199999999,4.1,2,"restaurant, food, point_of_interest, establishment","350, Negambo Road Welisara, Ragama 11010, Sri Lanka",OPERATIONAL,N/A,+94 77 731 3122,200
Ben's Sky Park,ChIJcU4YLCz34joRs0QBOyAay5w,7.032802999999999,79.8979762,3.3,2,"restaurant, food, point_of_interest, establishment","340 Negombo Rd, Welisara 71722, Sri Lanka",OPERATIONAL,N/A,+94 77 777 6710,83
Man munch,ChIJmZ-TTQj34joRlrnE1WgT22M,7.027773799999999,79.8982304,3.0,2,"restaurant, food, point_of_interest, establishment","2VHX+475, Welisara, Sri Lanka",OPERATIONAL,N/A,N/A,0
Briyani Kade,ChIJYzDGy1n34joRPdPlHPyxwEc,7.0277737,79.8982304,2.8,2,"restaurant, food, point_of_interest, establishment","2VHX+475, Welisara, Sri Lanka",CLOSED_TEMPORARILY,N/A,N/A,12
කොච්චි BBQ Restaurant,ChIJLZREYWr34joRTHxFb9R-6-8,7.0326985,79.89816820000001,5.0,2,"restaurant, food, point_of_interest, establishment","2VMX+36M, Welisara, Sri Lanka",OPERATIONAL,N/A,+94 77 718 7222,2
Nine Eleven Chinese Restaurant,ChIJbQH1ahz34joRuNjtpTMeU_8,7.031999,79.8983152,4.3,2,"restaurant, food, point_of_interest, establishment","323/A Negombo Rd, Welisara, Sri Lanka",OPERATIONAL,N/A,+94 71 540 6384,243
Ben Foods,ChIJQ7CZQXP34joRfvDtj6oA044,7.0327595,79.898254,3.9,2,"restaurant, food, point_of_interest, establishment","340 Negombo Rd, Welisara, Sri Lanka",OPERATIONAL,N/A,+94 75 830 0300,455
Indian Affair - Welisara,ChIJOTPYDwb34joRA7cG4lWb294,7.0272863,79.89841299999999,4.6,2,"restaurant, food, point_of_interest, establishment","445 Negombo Rd, Welisara, Sri Lanka",OPERATIONAL,http://www.indianaffair.lk/,+94 114 782 901,116
Solo Bowl - Welisara,ChIJCwBgXJH34joRVyrAYObbwCo,7.027347300000001,79.8985417,4.6,2,"restaurant, food, point_of_interest, establishment","445 Negombo Rd, Welisara, Sri Lanka",OPERATIONAL,N/A,+94 112 999 599,166
Full'r Burgers - Welisara,ChIJZZxTX0n34joRbZU3BQUavwc,7.027347300000001,79.8985417,4.7,2,"restaurant, food, point_of_interest, establishment","445 Negombo Rd, Welisara, Sri Lanka",OPERATIONAL,https://fullrburgers.lk/,+94 112 116 906,312
Wrap Co - Welisara,ChIJhQs-mbv34joRpyz3fs00fnw,7.027347300000001,79.8985417,5.0,2,"restaurant, food, point_of_interest, establishment","445 Negombo Rd, Welisara, Sri Lanka",OPERATIONAL,N/A,N/A,8
Savor Court,ChIJje1AAwD34joRHOtZgqZb_6s,7.0272286,79.89854869999999,3.0,2,"restaurant, food, point_of_interest, establishment","2VGX+VCV Phoenix, Welisara, Sri Lanka",OPERATIONAL,N/A,N/A,0
Route 240 Harry's පිට්ටු කඩේ,ChIJU6x4OXX34joRblqSN3voXeY,7.033786500000001,79.8984199,4.1,2,"meal_takeaway, restaurant, food, point_of_interest, establishment","318 Negombo Rd, Welisara, Sri Lanka",OPERATIONAL,N/A,+94 112 226 068,10
Chef King,ChIJkbRbImz34joRgoegj1eUo8k,7.0388981,79.8965564,4.6,2,"restaurant, food, point_of_interest, establishment","No.361 Morawaththa Road, Kandana 11320, Sri Lanka",OPERATIONAL,N/A,+94 74 167 8979,9
Innate krish kitchen,ChIJkUzgkq_34joRW8t2zEA3WVg,7.01208,79.88586959999999,3.7,2,"restaurant, food, point_of_interest, establishment","281/20/u samagi mawatha, Kerawalapitiya Rd, Wattala 11300, Sri Lanka",OPERATIONAL,N/A,+94 71 198 3972,3
Mama's Spoon,ChIJgYyqNOv34joRVe__iBoqiXU,7.046433599999999,79.88945880000001,3.0,2,"restaurant, food, point_of_interest, establishment","2VWQ+HQG Nedurupitiya, Kandana 11320, Sri Lanka",OPERATIONAL,N/A,+94 77 760 7837,0
The Beach House,ChIJJeOvY__34joRgEUNGz8j1sE,7.0259016,79.8986429,5.0,2,"restaurant, food, point_of_interest, establishment","2VGX+9F6, Negombo Rd, Welisara, Sri Lanka",OPERATIONAL,N/A,+94 77 144 7838,1
Hotel Banana Li Restaurant,ChIJh_0K25_34joRCNuYiv4JYHk,7.025898799999999,79.8986807,3.2,2,"restaurant, food, point_of_interest, establishment","2VGX+9F3, Negombo Rd, Welisara, Sri Lanka",OPERATIONAL,N/A,+94 77 144 7838,6
Pizza Hut - Nagoda Kandana,ChIJb8aDYgX34joR121oQGGpLRA,7.0352251,79.89858389999999,4.3,2,"restaurant, food, point_of_interest, establishment","2VPX+3CW, Negombo Rd, Kandana, Sri Lanka",OPERATIONAL,https://www.pizzahut.lk/,+94 112 729 729,371
Rupasingha Hotel,ChIJf-IiAjH34joREWfWO1_RlAo,7.035592599999999,79.8985632,4.0,2,"restaurant, food, point_of_interest, establishment","2VPX+6CP, Ragama, Sri Lanka",OPERATIONAL,N/A,+94 113 060 048,1
S.N ENTERPRISES,ChIJtSl0CND54joRTA7OP6Yydyk,7.037334599999999,79.956643,5.0,2,"insurance_agency, clothing_store, electronics_store, home_goods_store, store, restaurant, food, point_of_interest, establishment","Sanasa Rd, Sri Lanka",OPERATIONAL,https://www.facebook.com/snenterprises276/?view_public_for=609366865873734,+94 77 111 2313,2
Opal Rich Hotel,ChIJTb2iJp_54joRC04-yYrIIfA,7.0511499,79.95907059999999,4.0,2,"lodging, store, restaurant, food, point_of_interest, establishment","317/3, Kadawatha road Ganemulla, Polhena Junction, Ganemulla, Sri Lanka",OPERATIONAL,N/A,+94 71 521 6769,321
Cafe22 Ragama,ChIJn92WWsz54joR_6wobmts1DQ,7.0299474,79.9216024,5.0,2,"bakery, store, restaurant, food, point_of_interest, establishment","Cafe22, Thewatta Rd, Ragama 11010, Sri Lanka",OPERATIONAL,N/A,N/A,2
Sanjeewa Wade Cart,ChIJNy9vhP_54joRj5NQnlbqKgM,7.0300413,79.92180379999999,5.0,2,"restaurant, food, point_of_interest, establishment","2WJC+2PM, Ragama, Sri Lanka",OPERATIONAL,N/A,+94 78 647 0584,1
Little Bread,ChIJdfWMkNP54joR3nqhmSoEOE8,7.0311511,79.9218154,5.0,2,"restaurant, food, point_of_interest, establishment","2WJC+FP8, Thewatta Rd, Ragama, Sri Lanka",OPERATIONAL,N/A,+94 71 605 6564,1
